"温馨提示：导出榜单如用于媒体发布，请注明数据来自“新媒体指数”，并请嵌入新媒体指数的LOGO, logo url: http://www.gsdata.cn/themes/search_new/images/tp_03.png",,,,,,,,,,,,,,
公众号,帐号名,标题,URL,发布时间,DAY阅读数,DAY点赞数,WEEK阅读数,WEEK点赞数,是否头条,状态,原文链接,作者,原创标识,摘要
笑点研究所,xd2299,面对一个烂醉如泥的妹子，你想干什么？,http://mp.weixin.qq.com/s?__biz=MzAxOTAxMTg0Nw==&mid=401774100&idx=7&sn=0927ac287cbc9421c206597f54de2b2d&scene=4#wechat_redirect,2015-11-13 11:11:49,85916,283,,,7,正常,http://v.youku.com/v_show/id_XMTM3OTgzODcwNA==.html?f=22538010,,,如果一个妹子在你面前烂醉如泥，旁边又没有第三者，你怎么办？
经典短篇阅读,yuedu365,我也不想被剩下，你别总操心……,http://mp.weixin.qq.com/s?__biz=MzA5NzIyNjgwMA==&mid=401396501&idx=1&sn=493be02282973742ad7d3e01c8e17d2a&scene=4#wechat_redirect,2015-11-13 22:06:36,85772,333,,,1,正常,http://gsactivity.diditaxi.com.cn/gulfstream/activity/v2/giftpackage/index?g_channel=9086dbfa32d3ae36688144e54a5852d8,,无,我今年28岁，在刚刚过去的光棍节中，我除了疯狂的剁手，就是迎来了我第28个光棍节。
笑点研究所,xd2299,82年据说发生了惨烈的葡萄大屠杀！,http://mp.weixin.qq.com/s?__biz=MzAxOTAxMTg0Nw==&mid=401774100&idx=5&sn=73d7a84b2be4c25346ccd11e7c02eb52&scene=4#wechat_redirect,2015-11-13 11:11:49,85743,274,,,5,正常,http://v.youku.com/v_show/id_XMTM3OTgzODcwNA==.html?f=22538010,,,然而小黄所长只想知道，82年以前的单身狗还有吗？
都市快报,dskbdskb,身家30亿董事长突发心梗去世，年仅43岁！工作压力大，年轻人得这病的人越来越多！,http://mp.weixin.qq.com/s?__biz=MTE1OTE0MzU2MQ==&mid=402994373&idx=1&sn=85db620d5bf23eebb2b1434b8a749465&scene=4#wechat_redirect,2015-11-13 07:03:15,85709,193,,,1,正常,,,,身家30亿董事长突发心梗去世，年仅43岁！胸痛胸闷千万别忍！ 位于广东江门棠下的上市公司金莱特董事长、总经理田畴，11
大爱狗狗控,gougou2016,没想到你这只二哈还有两副面孔呐~,http://mp.weixin.qq.com/s?__biz=MzA4Mzk4NTUwMA==&mid=401320225&idx=1&sn=3396c3eacdea01bab2a4aff99c80922f&scene=4#wechat_redirect,2015-11-13 21:59:59,85216,506,,,1,正常,,,无,微博网友家的二哈菲迪在主人不在家时搞了破坏。主人回来一开门，先伪装成很兴奋迎接主人的样子。当主人发现它搞破坏
开始吧,kaishizhongchou,逃离北京五十多公里，她让女儿拥有了最美的家园,http://mp.weixin.qq.com/s?__biz=MzA4NTg5MjMxNQ==&mid=400926006&idx=1&sn=19737b6f2760dafc773e2c20775a1172&scene=4#wechat_redirect,2015-11-13 20:27:56,85189,355,,,1,正常,http://mp.weixin.qq.com/s?__biz=MzA4NTg5MjMxNQ==&mid=201226992&idx=1&sn=2b690ee607a9960624d8f2a6b7d7e59f#rd,,无,既然这么喜欢何不就开始做呢爆改老宅Start北京东北方，五十公里开外的郊区。昌平，这里群山连绵，山脚下农舍相
青帝女人,shzh99,有本事的男人怕老婆，没本事的男人打老婆！,http://mp.weixin.qq.com/s?__biz=MzA4MDA1MjExMw==&mid=400621223&idx=1&sn=c05466d116210388f98343761b0bd3ba&scene=4#wechat_redirect,2015-11-13 06:44:19,85092,503,,,1,正常,http://q.iqingdi.cn/switch.php,,,有本事的男人，在外面是强者。　　没本事的男人，在家里是强者。　　有本事的男人，只疼爱老婆。　　没本事的男人，只疼爱自己
风水易经,fsyj88,想拉你一把，你的手在哪？ （句句如针）,http://mp.weixin.qq.com/s?__biz=MzA3NzI2NDU3OA==&mid=400592907&idx=1&sn=818a61d4f22a1589039b64b57dc3abc7&scene=4#wechat_redirect,2015-11-13 10:08:34,85050,579,,,1,正常,http://eqxiu.com/s/fiEAYbpS,,,当你创业的时候，你会发现：最先相信你的是陌生人，最先鼓励你的是合伙人，最先看不起你的是身边的人，最先不相信你
笑得肚子疼,xddzt0088,谁敢娶这个女的！吃饭勿看,http://mp.weixin.qq.com/s?__biz=MjM5MzExNzU2MA==&mid=400801417&idx=5&sn=dc6109db1a1fbd6e9b5f113ae76ea695&scene=4#wechat_redirect,2015-11-13 18:41:19,84939,348,,,5,正常,,,无,看完点击&amp;quot;上方蓝字&amp;quot; 找劲爆视频&amp;lt;
小果哥哥,xiaoguogege123,▶二货打劫美女，笑尿了！,http://mp.weixin.qq.com/s?__biz=MjM5ODY4MTI0NQ==&mid=400744937&idx=4&sn=ca3bf5623a67716a316400ca16179c68&scene=4#wechat_redirect,2015-11-13 18:01:52,84800,360,,,4,正常,http://mp.weixin.qq.com/s?__biz=MjM5ODY4MTI0NQ==&mid=202469144&idx=1&sn=1dea4f6bfbccb5e7d1f3eccec9cefa10#rd,,无,点击&amp;quot;小果哥哥&amp;quot;看劲爆视频
零点搞笑视频,ldgxsp,这车牌，交警都看哭了...,http://mp.weixin.qq.com/s?__biz=MjM5MTA4MTA0OQ==&mid=400758207&idx=6&sn=77b3983ea106334b0712af67c1ff729b&scene=4#wechat_redirect,2015-11-13 00:00:19,84457,303,,,6,正常,http://mp.weixin.qq.com/s?__biz=MjM5MTA4MTA0OQ==&mid=10000028&idx=1&sn=6d1cb55c3a8a5144b8b985e22809ba75&scene=25#wechat_redirect,*,无,阅读本文前，请您先点击上面的蓝色字体“零点搞笑视频”，再点击“关注”，这样您就可以继续免费收到视频了。每天都
玩车教授,gzwcjs,错过双11还能看这里 6大车型优惠秘籍,http://mp.weixin.qq.com/s?__biz=MjM5MjEzNzYzOA==&mid=400969789&idx=6&sn=d23e823939d9ae33d29a34179fba7dc0&scene=4#wechat_redirect,2015-11-13 19:23:59,84407,82,,,6,正常,http://m.chemm.com/trade/activity/promotion_daily/id/79#rd,欢迎转载,无,电商的狂欢节双十一已经过去，不过，我们的行情报道以及价格优惠没有结束！继续给大家带来六款紧凑型家轿的行情，各
唯美音乐图文,wm3668,♬ 她哽咽地唱完了这首歌，感动全场!,http://mp.weixin.qq.com/s?__biz=MzA3NzMyMjg5NA==&mid=400566314&idx=2&sn=f40241c291ec5c574130627dc05b8c23&scene=4#wechat_redirect,2015-11-13 00:00:03,84395,586,,,2,正常,http://mw.yt99.com/index.php?show--cid-1-id-3327.html,,无,20岁的她身患癌症，却坚强乐观面对生活。据说她生命最后的20天一刻都没躺过！我们还有什么理由不坚强不乐观呢？
腾讯公益,tencentgy,“小鸡小鸭”居然改变了毕节孩子的命运！,http://mp.weixin.qq.com/s?__biz=MjM5OTc3OTQ5NA==&mid=401800023&idx=2&sn=39f86436ba32a493c3e44a6a07336499&scene=4#wechat_redirect,2015-11-13 18:46:12,84305,650,,,2,正常,http://gongyi.qq.com/succor/detail.htm?id=5408&et=151113wx2,,无,4个孩子服农药自杀的新闻，让我们知道了毕节的留守儿童。除了留守儿童，还有另一群孩子“失依儿童”（比例高达10
地球在线,dqzx369,278斤新娘带1000万陪嫁，结果新郎……,http://mp.weixin.qq.com/s?__biz=MzA4MTgwNTMwNQ==&mid=401225879&idx=4&sn=a4d7cf218dfba51f064ca4fa81007a7b&scene=4#wechat_redirect,2015-11-13 10:01:14,84288,501,,,4,正常,http://mp.weixin.qq.com/s?__biz=MzIwMzA5MDI0Mw==&mid=400000264&idx=1&sn=0021cbf8c3a744cdb1f7de364a2de19a&scene=25#wechat_redirect,,,阅读本文前，请您先点击上面的蓝色字体“地球在线”，再点击“关注”，这样您就可以继续免费收到文章了。每天都有分
地球在线,dqzx369,▶农村老汉烧纸钱，笑得肚子疼！,http://mp.weixin.qq.com/s?__biz=MzA4MTgwNTMwNQ==&mid=401225879&idx=8&sn=56114fd1b1c30e274c325d9c42478347&scene=4#wechat_redirect,2015-11-13 10:01:14,84279,189,,,8,正常,http://mp.weixin.qq.com/s?__biz=MzIwMzA5MDI0Mw==&mid=400000264&idx=1&sn=0021cbf8c3a744cdb1f7de364a2de19a&scene=25#wechat_redirect,,,阅读本文前，请您先点击上面的蓝色字体“地球在线”，再点击“关注”，这样您就可以继续免费收到文章了。每天都有分
教你穿衣搭配,dapei9981,今年羽绒服选长款or短款？,http://mp.weixin.qq.com/s?__biz=MzAwNTEwNDM3OA==&mid=400755701&idx=1&sn=8d6c0b054ae4a9b9e84a9d6fcac031cc&scene=4#wechat_redirect,2015-11-13 21:07:52,84188,45,,,1,正常,,小搭,有,又到了该穿羽绒服的季节，选择长款or短款，这是个问题。小搭今天就从搭配风格上来说说，帮你决定到底是买长款还是
笑得肚子疼,xddzt0088,艳遇的最高境界，绝了！,http://mp.weixin.qq.com/s?__biz=MjM5MzExNzU2MA==&mid=400801417&idx=2&sn=d13acb5f097143faa05fd7025934344a&scene=4#wechat_redirect,2015-11-13 18:41:19,84075,402,,,2,正常,,,无,看完点击&amp;quot;上方蓝字&amp;quot; 找劲爆视频一、艳遇的最高境界二、思考者的最高境界三、门的最高境界四、理发的最高境界五、
猎奇村,yamadai163,学习屁股的精神，非常震撼！,http://mp.weixin.qq.com/s?__biz=MjM5OTI0ODIwMA==&mid=400980031&idx=7&sn=7c49a6da133f345dc8e6a63fbf1b9b2f&scene=4#wechat_redirect,2015-11-13 14:58:20,84048,97,,,7,正常,,,无,
恋上女装,vipmr99,男人为什么喜欢三十岁以后的女人？,http://mp.weixin.qq.com/s?__biz=MzIwMDQxMzIzNg==&mid=400901110&idx=5&sn=f184ad5d1787e7677890f27f6010afd6&scene=4#wechat_redirect,2015-11-13 19:41:12,83906,13,,,5,正常,,,无,阅读本文前，请您先点击本文上面的蓝色字体“恋上女装”再点击“关注”，这样您就可以继续免费收到文章了。每天都有
心灵美文,xlmw99,趁我们还不够老（太美了！）,http://mp.weixin.qq.com/s?__biz=MzAwNTA1MjE0Nw==&mid=400547126&idx=1&sn=5a08632e3c08996b7eb4ef5307be72ea&scene=4#wechat_redirect,2015-11-13 14:49:18,83710,715,,,1,正常,http://file.ih5.cn/?nid=712846&key=4627fd46ec&title=54Ot6Zeo576O5paH56eA&html=true&width=640&slink=/idea/GUM2yjq#p1,,无,心灵美文为您提供以爱情，情感，人文情怀为主题的经典美文，点击箭头上蓝字关注我们。趁我们还不够老快去追逐生活的
聊西安事儿,yanbin41416,不要脸，简直不是人干的 ！,http://mp.weixin.qq.com/s?__biz=MzA3ODQ4OTcyMQ==&mid=400934787&idx=1&sn=1e43380f2a35a44a9536f9fa9f4fbb9d&scene=4#wechat_redirect,2015-11-13 00:00:28,83710,495,,,1,正常,http://mp.weixin.qq.com/s?__biz=MzA3ODQ4OTcyMQ==&mid=400914564&idx=1&sn=ce0c03b6fd782e9db8fbabe9704e195b#rd,,无,1只係万万冇捻到，就係今年，女生不幸去世。世界上最遥远嘅距离係我依然深爱着你而你，却与我阴阳相隔隔着泪眼看世
全球搞笑笑话榜,gaoxiao10086,这结婚现场，惊呆了！,http://mp.weixin.qq.com/s?__biz=MjM5MjMwMzA0MA==&mid=2616790810&idx=3&sn=05c1cc1b26efd456962767ae1db63119&scene=4#wechat_redirect,2015-11-13 20:01:20,83661,171,,,3,正常,,,无,
魔鬼心理学,xinlibb,ღ_人为什么离婚，这是我见过最理性的回答！,http://mp.weixin.qq.com/s?__biz=MjM5ODE2NDkwMA==&mid=413766894&idx=1&sn=215605641b970fe8193c2fe1f3352305&scene=4#wechat_redirect,2015-11-13 22:07:50,83598,116,,,1,正常,http://mp.weixin.qq.com/s?__biz=MjM5ODE2NDkwMA==&mid=399755454&idx=1&sn=9e861d04a209cfc5a5a694ae22434fe5&scene=25#wechat_redirect,,无,婚姻的本质是一场合作，只要是合作，就存在资源匹配的问题，你飞的太快了，你就会把对方甩掉，你飞的太慢了，你就会
格调,HiGeDiao,太潮了吧，只怪自己生得早咯！,http://mp.weixin.qq.com/s?__biz=MzAxODE5NjI0MA==&mid=400593132&idx=1&sn=daacbc9598c5664ffcd2f3274f97df5f&scene=4#wechat_redirect,2015-11-13 22:01:32,83487,128,,,1,正常,http://mamypoko.kembo88.com/?disanfang&utm_source=wechat&utm_medium=gd&utm_campaign=mamypoko,,无,● ● ●
珠海交警,ZHJJGFWX,【重要通知】非珠海市户籍居民办理机动车登记业务，将严格审核资料,http://mp.weixin.qq.com/s?__biz=MzA5ODcyNDQxNg==&mid=400758122&idx=1&sn=8516e1412159bd08c385ffb614548824&scene=4#wechat_redirect,2015-11-13 15:24:19,83453,374,,,1,正常,,,无,交警部门从2015年11月14日起，将进一步严格审核非珠海市户籍居民办理机动车登记业务资料。
陕癫侠,sdx250250,什么叫土豪新娘？这就是…牛！,http://mp.weixin.qq.com/s?__biz=MzAwODE4NzU5MA==&mid=400955778&idx=4&sn=8f469942b37053b353a42f782524dcb0&scene=4#wechat_redirect,2015-11-13 17:57:44,83444,394,,,4,正常,http://a.chinacentos.com/public?d=eyJhIjogMjIsICJ1IjogIm9vUnlTcy13VThGR0tqTVVHSjRITHVSRUQ3XzQifQ==,,无,点击上方&amp;quot;陕癫侠&amp;quot;关注我姑娘很可爱不觉是黄金可爱？一直在流行的土豪金！大家都知道晋江石狮的婚礼习俗吧，有能力
风水与养生,fsyys8888,一道菜，居然能把五脏毒素全扫光！,http://mp.weixin.qq.com/s?__biz=MzA4Nzc0NTMwOQ==&mid=400340827&idx=1&sn=df08d772c0d773ca5deed096170e19de&scene=4#wechat_redirect,2015-11-13 12:12:36,83402,237,,,1,正常,http://mp.weixin.qq.com/s?__biz=MzA4Nzc0NTMwOQ==&mid=400238005&idx=2&sn=f3f2110bfdf48c602ddfbc34f5d6090f#rd,,无,请点击上面　　免费订阅！温馨提示：问题：亲是不是你看到好的文章后，想收到更多的文章但是你不知怎么
毒舌小疯子,dushexiaofengzi,Ta&amp;quot;滚&amp;quot;上了双11狂欢夜的舞台 有没有“滚”到你的心里？,http://mp.weixin.qq.com/s?__biz=MjM5MjY4NTM3NQ==&mid=400321021&idx=1&sn=579b7e262b11404ee7d9b575617f6754&scene=4#wechat_redirect,2015-11-13 15:42:38,83224,365,,,1,正常,,,无,11月10日晚，举世瞩目的“双11狂欢夜”晚会颇有万人空巷的阵势。整场狂欢以星球大战强势开场，原力坐镇，为狂
每天一首好音乐,HaoMM8,✅这才叫花枝招展，美翻了,http://mp.weixin.qq.com/s?__biz=MjM5NDQ0MzIxNw==&mid=401871113&idx=8&sn=7238792743a1c9331ddf0fc4ee8fe5f3&scene=4#wechat_redirect,2015-11-13 19:51:15,83207,63,,,8,正常,,,无,﻿阅读本文前，请您先点击本文标题下面的蓝色字体“每天一首好音乐”再点击“关注”，这样您就可以继续免费收到文章
被窝阅读,BeiWoYueDu,小手抖一抖，哈根达斯券到手！,http://mp.weixin.qq.com/s?__biz=MzA3ODI1ODcyNA==&mid=401281839&idx=1&sn=bcecff9ec2ebdf611103a91b31e15e32&scene=4#wechat_redirect,2015-11-13 21:53:20,83076,166,,,1,正常,http://apps.kisswin.com/f88/index.php,,无,还在等什么，点进来拿走吧！
刘素云,LSY1945,女人该坚持一生的东西！,http://mp.weixin.qq.com/s?__biz=MzA4NjM0NDQzNA==&mid=400499114&idx=1&sn=9618b1b4f9f76230c9fc839b2c52bd39&scene=4#wechat_redirect,2015-11-13 06:10:47,83032,1066,,,1,正常,,,,1、不急不躁先读懂自己，弄明白自己这一辈子到底要什么，理清思路，只有明白自己要什么才知道自己该干什么。2、婚
练瑜伽,ilianyujia,她50岁仍美过范冰冰，她患病不敢生子，沉迷姐弟恋为爱长住北京！,http://mp.weixin.qq.com/s?__biz=MjM5MTMwMTI3NA==&mid=400862180&idx=1&sn=e68fbc082ff59e07867f426f93132caa&scene=4#wechat_redirect,2015-11-13 06:23:20,82963,501,,,1,正常,http://wap.koudaitong.com/v2/showcase/feature?alias=nzbliygs#rd,你我的一生伴侣,,"内容来自：心理测试（ID：xinlixueceshi）『声明：本文转载自心理测试。无法核实真实出处,如涉及侵"
智慧人生,zhrs888888,当我老了，我仍选择善良...,http://mp.weixin.qq.com/s?__biz=MzA3ODA1NDczMg==&mid=401598440&idx=5&sn=683cfc0689251ad180264e7e8197c835&scene=4#wechat_redirect,2015-11-13 07:31:23,82934,59,,,5,正常,,,,"如果您想以后还能免费看到如此精彩的文章,请点击本文标题和第一张图片之间的蓝色字:智慧人生→再点击:关注.完全"
成功智慧,cgzh88888,实 话 实 说,http://mp.weixin.qq.com/s?__biz=MzA3NjA5MTkxNw==&mid=400856299&idx=7&sn=f80232df066cca8d2b7ce44142bb493a&scene=4#wechat_redirect,2015-11-13 07:33:23,82923,777,,,7,正常,,,,"如果您想以后还能免费看到如此精彩的文章,请点击本文标题和第一张图片之间的蓝色字:成功智慧→再点击:关注.完全"
头条新闻,ttxw999,少儿不宜！！！！未成年勿看！！！！！,http://mp.weixin.qq.com/s?__biz=MzAxOTAwODA0Mg==&mid=400549065&idx=1&sn=f493524cfd5299bd42c71e34bb1713f6&scene=4#wechat_redirect,2015-11-13 00:24:59,82874,312,,,1,正常,http://mp.weixin.qq.com/s?__biz=MzIwNDEwNjY3NA==&mid=401676314&idx=1&sn=1666cd2aceaf103d4e6ff99823cce5c7#rd,,无,长按下方二维码识别关注！！19岁女性枪毙现场，你还敢犯罪吗？
春天女人,cvip11,看哭了数十亿人！一位丈夫的深情回忆，我最疼我的妻子走了！,http://mp.weixin.qq.com/s?__biz=MzAwODA3OTE0Mw==&mid=400904983&idx=2&sn=45e61ddcd44719f4a74f0249be5e66c9&scene=4#wechat_redirect,2015-11-13 00:02:40,82841,519,,,2,正常,http://mp.weixin.qq.com/s?__biz=MzA5NjQzNzY1NQ==&mid=213793506&idx=1&sn=1a8604ff4dc7dee5b6264fcf13ec2346&scene=25&srcid=1108BlRUiS79loYZc55P6jS3&key=d4b25ade3662d6432efd11a9d445df832486d5d49a57f1a6749e7b5c6793623662d481e257fd2179beecf15efb306459&ascene=1&uin=MTAwNTIwMTgzMA%3D%3D&devicetype=webwx&version=70000001&pass_ticket=yk96nx5MAa2TCd%2Bs%2Fjv6Gp37NxIKWdk9JICfYQHA56sJqbN9%2FeNzUg2KXcMrpMX1#wechat_redirect,,无,阅读本文前，请您先点击上面的蓝色字体“春天女人”，再点击“关注”，这样您就可以继续免费收到文章了。每天都有分
笑点研究所,xd2299,【笑点GIF】这样的叫床方式好激烈,http://mp.weixin.qq.com/s?__biz=MzAxOTAxMTg0Nw==&mid=401774100&idx=6&sn=a2b99dc434fbf474aaf9abbeaf86968b&scene=4#wechat_redirect,2015-11-13 11:11:49,82780,343,,,6,正常,http://v.youku.com/v_show/id_XMTM3OTgzODcwNA==.html?f=22538010,,,每天带着一身杀气起床单身狗的接吻神器 原来犄角是这么用的毁童年了，奶酪的洞竟然是这样来的  最后一张多看几次
正能量,znl116,带上自己的阳光,http://mp.weixin.qq.com/s?__biz=MjM5MjUzNzM3Mw==&mid=400607398&idx=1&sn=944486de056bc3bef2181109af9d334d&scene=4#wechat_redirect,2015-11-13 20:51:40,82467,546,,,1,正常,,,无,问题：怎么才能每天都收到这种文章呢？答案：只需要点击图片上面的《正能量》关注即可!
晓玲有话说,xiaolingyouhuashuo,估计没人敢娶这个女人...,http://mp.weixin.qq.com/s?__biz=MjM5NTk0Mzg2Mg==&mid=400824884&idx=5&sn=d89aedde02db535f37f0defca0d680c3&scene=4#wechat_redirect,2015-11-13 19:05:50,82459,388,,,5,正常,http://mp.weixin.qq.com/s?__biz=MjM5NTk0Mzg2Mg==&mid=208112465&idx=1&sn=36e3fc808204b147f306a6a9a531bd1b&scene=25#wechat_redirect,,无,看完点击&amp;quot;上方蓝字&amp;quot; 找劲爆视频
菜谱美食大全,caipu068,命中带财的3大生肖女，你在其中吗？,http://mp.weixin.qq.com/s?__biz=MzA3MDkwOTAxNw==&mid=400757101&idx=1&sn=88991a303fc5728985c1fbc3505c04a5&scene=4#wechat_redirect,2015-11-13 14:53:03,82394,22,,,1,正常,,,无,阅读本文前，请您先点击本文上面的蓝色字体“菜谱美食大全”再点击“关注”，这样您就可以继续免费收到文章了。每天
东北搞笑,BT7575,☂赵四刘能过光棍节,http://mp.weixin.qq.com/s?__biz=MzA5MDU2MzQ4NQ==&mid=401281682&idx=8&sn=4fd352535d1a4309effa31b06f80bb07&scene=4#wechat_redirect,2015-11-13 17:28:37,82376,304,,,8,正常,http://a.chinacentos.com/public?d=eyJhIjogMjIsICJ1IjogIm9vUnlTc3lscmh3V1Vpc29wQVZHeHFudUlLcTgifQ==,,无,点击上边蓝字，一起疯狂！
每天学点小知识,xuezhishi121,99%的女神都是这样整理衣柜的！,http://mp.weixin.qq.com/s?__biz=MjM5NjExNjI4MA==&mid=400668829&idx=1&sn=5d7d7493015c27ba729b8696572c8d64&scene=4#wechat_redirect,2015-11-13 18:42:40,82186,198,,,1,正常,,,无,你知道为什么每次约会，都要苦等妹纸吗？那是因为衣服太多，妹纸在忙着找！衣！服！想穿的那件衣服，就是怎么都找不
同道大叔,woshitongdao,十二星座海外购表现！,http://mp.weixin.qq.com/s?__biz=MzAwMDAyMzY3OA==&mid=403875352&idx=2&sn=e5c91153790ac3d9efc0de69cc875d1a&scene=4#wechat_redirect,2015-11-13 22:52:08,82162,47,,,2,正常,http://www.amazon.cn/%E4%BA%9A%E9%A9%AC%E9%80%8A%E6%B5%B7%E5%A4%96%E8%B4%AD/b/ref=tsm_1_we_pr_1113_tdds?ie=UTF8&node=1403206071,,无,。
科技每日推送,apptoday,微信可自助充值公交卡！即充即用无需到网点排队了！,http://mp.weixin.qq.com/s?__biz=MjM5NzAwNzMyMA==&mid=403280469&idx=1&sn=4de920e7f8adefd0418d489a1d5897e1&scene=4#wechat_redirect,2015-11-13 20:00:44,82136,41,,,1,正常,,Leo,无,以后充值公交卡不用去排那条能绕地球两圈的长龙了！也不需要去那些自助充值机折腾了！更无需用支付宝充值后傻傻地到
恋上女装,vipmr99,秋冬连衣裙学她这么穿，肯定美到爆！,http://mp.weixin.qq.com/s?__biz=MzIwMDQxMzIzNg==&mid=400901110&idx=3&sn=b94aaf65cf6c1a9486cc0902f50344ac&scene=4#wechat_redirect,2015-11-13 19:41:12,82131,10,,,3,正常,,,无,阅读本文前，请您先点击本文上面的蓝色字体“恋上女装”再点击“关注”，这样您就可以继续免费收到文章了。每天都有
